

Microchip MPLAB XC8 Assembler V2.31 build 20201012212115 
                                                                                               Wed Feb 24 19:23:36 2021

Microchip MPLAB XC8 C Compiler v2.31 (Free license) build 20201012212115 Og1 
     1                           	processor	16F887
     2                           	pagewidth 120
     3                           	opt	flic
     4                           	psect	cinit,global,class=CODE,merge=1,delta=2
     5                           	psect	bssCOMMON,global,class=COMMON,space=1,delta=1,noexec
     6                           	psect	cstackCOMMON,global,class=COMMON,space=1,delta=1,noexec
     7                           	psect	maintext,global,class=CODE,split=1,delta=2
     8                           	psect	text1,local,class=CODE,merge=1,delta=2
     9                           	psect	text2,local,class=CODE,merge=1,delta=2
    10                           	psect	text3,local,class=CODE,merge=1,delta=2
    11                           	psect	text4,local,class=CODE,merge=1,delta=2
    12                           	psect	intentry,global,class=CODE,delta=2
    13                           	psect	config,global,abs,ovrld,class=CONFIG,space=4,delta=2,noexec
    14                           	dabs	1,0x7E,2
    15  0000                     
    16                           ; Version 2.20
   821  0021                     u5_27:
   822  0021  0BF0               	decfsz	??_ISR,f
   823  0022  2821               	goto	u5_27
   824  0023  0000               	nop
   825  0024                     i1l709:
   826                           
   827                           ;Slave0_main.c: 84:         ADCON0bits.GO_DONE = 1;
   828  0024  1283               	bcf	3,5	;RP0=0, select bank0
   829  0025  1303               	bcf	3,6	;RP1=0, select bank0
   830  0026  149F               	bsf	31,1	;volatile
   831  0027                     i1l711:
   832                           
   833                           ;Slave0_main.c: 85:         PIR1bits.ADIF = 0;
   834  0027  130C               	bcf	12,6	;volatile
   835  0028                     i1l713:
   836                           
   837                           ;Slave0_main.c: 88:     if(PIR1bits.SSPIF){
   838  0028  1D8C               	btfss	12,3	;volatile
   839  0029  282B               	goto	u2_21
   840  002A  282C               	goto	u2_20
   841  002B                     u2_21:
   842  002B  283C               	goto	i1l47
   843  002C                     u2_20:
   844  002C                     i1l715:
   845                           
   846                           ;Slave0_main.c: 89:         if(SSPSTATbits.BF == 0){
   847  002C  1683               	bsf	3,5	;RP0=1, select bank1
   848  002D  1303               	bcf	3,6	;RP1=0, select bank1
   849  002E  1814               	btfsc	20,0	;volatile
   850  002F  2831               	goto	u3_21
   851  0030  2832               	goto	u3_20
   852  0031                     u3_21:
   853  0031  2838               	goto	i1l46
   854  0032                     u3_20:
   855  0032                     i1l717:
   856                           
   857                           ;Slave0_main.c: 90:             lectura = SSPBUF;
   858  0032  1283               	bcf	3,5	;RP0=0, select bank0
   859  0033  1303               	bcf	3,6	;RP1=0, select bank0
   860  0034  0813               	movf	19,w	;volatile
   861  0035  00F0               	movwf	??_ISR
   862  0036  0870               	movf	??_ISR,w
   863  0037  00F4               	movwf	_lectura
   864  0038                     i1l46:	
   865                           ;Slave0_main.c: 91:         }
   866                           
   867                           
   868                           ;Slave0_main.c: 92:         SSPBUF = adcvar;
   869  0038  0875               	movf	_adcvar,w
   870  0039  1283               	bcf	3,5	;RP0=0, select bank0
   871  003A  0093               	movwf	19	;volatile
   872  003B                     i1l719:
   873                           
   874                           ;Slave0_main.c: 93:         PIR1bits.SSPIF = 0;
   875  003B  118C               	bcf	12,3	;volatile
   876  003C                     i1l47:
   877  003C  0872               	movf	??_ISR+2,w
   878  003D  008A               	movwf	10
   879  003E  0E71               	swapf	??_ISR+1,w
   880  003F  0083               	movwf	3
   881  0040  0EFE               	swapf	btemp,f
   882  0041  0E7E               	swapf	btemp,w
   883  0042  0009               	retfie
   884  0043                     __end_of_ISR:
   885  007E                     btemp	set	126	;btemp
   886  007E                     wtemp0	set	126
   887                           
   888                           	psect	intentry
   889  0004                     __pintentry:	
   890                           ;incstack = 0
   891                           ; Regs used in _ISR: [wreg]
   892                           
   893  0004                     interrupt_function:
   894  007E                     saved_w	set	btemp
   895  0004  00FE               	movwf	btemp
   896  0005  0E03               	swapf	3,w
   897  0006  00F1               	movwf	??_ISR+1
   898  0007  080A               	movf	10,w
   899  0008  00F2               	movwf	??_ISR+2
   900  0009  120A  118A  2815   	ljmp	_ISR
   901                           
   902                           	psect	config
   903                           
   904                           ;Config register CONFIG1 @ 0x2007
   905                           ;	Oscillator Selection bits
   906                           ;	FOSC = XT, XT oscillator: Crystal/resonator on RA6/OSC2/CLKOUT and RA7/OSC1/CLKIN
   907                           ;	Watchdog Timer Enable bit
   908                           ;	WDTE = OFF, WDT disabled and can be enabled by SWDTEN bit of the WDTCON register
   909                           ;	Power-up Timer Enable bit
   910                           ;	PWRTE = OFF, PWRT disabled
   911                           ;	RE3/MCLR pin function select bit
   912                           ;	MCLRE = OFF, RE3/MCLR pin function is digital input, MCLR internally tied to VDD
   913                           ;	Code Protection bit
   914                           ;	CP = OFF, Program memory code protection is disabled
   915                           ;	Data Code Protection bit
   916                           ;	CPD = OFF, Data memory code protection is disabled
   917                           ;	Brown Out Reset Selection bits
   918                           ;	BOREN = OFF, BOR disabled
   919                           ;	Internal External Switchover bit
   920                           ;	IESO = OFF, Internal/External Switchover mode is disabled
   921                           ;	Fail-Safe Clock Monitor Enabled bit
   922                           ;	FCMEN = OFF, Fail-Safe Clock Monitor is disabled
   923                           ;	Low Voltage Programming Enable bit
   924                           ;	LVP = OFF, RB3 pin has digital I/O, HV on MCLR must be used for programming
   925                           ;	In-Circuit Debugger Mode bit
   926                           ;	DEBUG = 0x1, unprogrammed default
   927  2007                     	org	8199
   928  2007  20D1               	dw	8401
   929                           
   930                           ;Config register CONFIG2 @ 0x2008
   931                           ;	Brown-out Reset Selection bit
   932                           ;	BOR4V = BOR40V, Brown-out Reset set to 4.0V
   933                           ;	Flash Program Memory Self Write Enable bits
   934                           ;	WRT = OFF, Write protection off
   935  2008                     	org	8200
   936  2008  3FFF               	dw	16383

Data Sizes:
    Strings     0
    Constant    0
    Data        0
    BSS         2
    Persistent  0
    Stack       0

Auto Spaces:
    Space          Size  Autos    Used
    COMMON           14      4       6
    BANK0            80      0       0
    BANK1            80      0       0
    BANK3            96      0       0
    BANK2            96      0       0

Pointer List with Targets:

    None.

Critical Paths under _main in COMMON

    None.

Critical Paths under _ISR in COMMON

    None.

Critical Paths under _main in BANK0

    None.

Critical Paths under _ISR in BANK0

    None.

Critical Paths under _main in BANK1

    None.

Critical Paths under _ISR in BANK1

    None.

Critical Paths under _main in BANK3

    None.

Critical Paths under _ISR in BANK3

    None.

Critical Paths under _main in BANK2

    None.

Critical Paths under _ISR in BANK2

    None.

Call Graph Tables:

 ---------------------------------------------------------------------------------
 (Depth) Function   	        Calls       Base Space   Used Autos Params    Refs
 ---------------------------------------------------------------------------------
 (0) _main                                                 1     1      0       0
                                              3 COMMON     1     1      0
                              _Setup
 ---------------------------------------------------------------------------------
 (1) _Setup                                                0     0      0       0
                         _ADC_CONFIG
                         _CONFIG_SPI
 ---------------------------------------------------------------------------------
 (2) _CONFIG_SPI                                           0     0      0       0
 ---------------------------------------------------------------------------------
 (2) _ADC_CONFIG                                           0     0      0       0
 ---------------------------------------------------------------------------------
 Estimated maximum stack depth 2
 ---------------------------------------------------------------------------------
 (Depth) Function   	        Calls       Base Space   Used Autos Params    Refs
 ---------------------------------------------------------------------------------
 (3) _ISR                                                  3     3      0       0
                                              0 COMMON     3     3      0
 ---------------------------------------------------------------------------------
 Estimated maximum stack depth 3
 ---------------------------------------------------------------------------------

 Call Graph Graphs:

 _main (ROOT)
   _Setup
     _ADC_CONFIG
     _CONFIG_SPI

 _ISR (ROOT)

 Address spaces:
Name               Size   Autos  Total    Cost      Usage
BITCOMMON            E      0       0       0        0.0%
EEDATA             100      0       0       0        0.0%
NULL                 0      0       0       0        0.0%
CODE                 0      0       0       0        0.0%
COMMON               E      4       6       1       42.9%
BITSFR0              0      0       0       1        0.0%
SFR0                 0      0       0       1        0.0%
BITSFR1              0      0       0       2        0.0%
SFR1                 0      0       0       2        0.0%
STACK                0      0       0       2        0.0%
ABS                  0      0       6       3        0.0%
BITBANK0            50      0       0       4        0.0%
BITSFR3              0      0       0       4        0.0%
SFR3                 0      0       0       4        0.0%
BANK0               50      0       0       5        0.0%
BITSFR2              0      0       0       5        0.0%
SFR2                 0      0       0       5        0.0%
BITBANK1            50      0       0       6        0.0%
BANK1               50      0       0       7        0.0%
BITBANK3            60      0       0       8        0.0%
BANK3               60      0       0       9        0.0%
BITBANK2            60      0       0      10        0.0%
BANK2               60      0       0      11        0.0%
DATA                 0      0       6      12        0.0%


Microchip Technology PIC Macro Assembler V2.31 build 20201012212115 
Symbol Table                                                                                   Wed Feb 24 19:23:36 2021

    __size_of_ADC_CONFIG 0014              _SSPSTATbits 0094                       l52 009A  
                     l53 009A                       l39 0065                       l83 008C  
                     l68 0079                       u47 0094                      l701 005B  
                    l703 0060                      l721 008D                      l723 0092  
                    l725 0097                      l681 0075                      l683 0076  
                    l675 0066                      l691 0086                      l677 006E  
                    l693 0089                      l685 007A                      l679 0074  
                    l687 007F                      l695 0043                      l689 0083  
                    l697 0047                      l699 0048                      _ISR 0015  
                   ?_ISR 0070                     i1l46 0038                     i1l47 003C  
                   u1_20 001B                     u1_21 001A                     u2_20 002C  
                   u2_21 002B                     u3_20 0032                     u3_21 0031  
                   u5_27 0021                     _main 008D                     btemp 007E  
                   start 000C      __size_of_CONFIG_SPI 0013                    ??_ISR 0070  
                  ?_main 0070                    _ANSEL 0188                    i1l711 0027  
                  i1l713 0028                    i1l705 0015                    i1l715 002C  
                  i1l707 001B                    i1l717 0032                    i1l709 0024  
                  i1l719 003B                    _PORTA 0005                    _PORTD 0008  
                  _PORTE 0009                    _TRISA 0085                    _TRISD 0088  
                  _TRISE 0089                    _Setup 0043                    pclath 000A  
                  status 0003                    wtemp0 007E          __initialization 000F  
           __end_of_main 009E                   ??_main 0073             ??_ADC_CONFIG 0073  
                 ?_Setup 0070                   _ADCON1 009F                   _ADRESH 001E  
                 _ANSELH 0189                   _SSPBUF 0013                   _SSPCON 0014  
                 _adcvar 0075       __end_of_ADC_CONFIG 007A             ??_CONFIG_SPI 0073  
                 saved_w 007E  __end_of__initialization 0011           __pcstackCOMMON 0070  
          __end_of_Setup 0066       __end_of_CONFIG_SPI 008D                  ??_Setup 0073  
             __pmaintext 008D               __pintentry 0004                  _SSPSTAT 0094  
                __ptext1 0043                  __ptext2 007A                  __ptext3 0066  
                __ptext4 0015             __size_of_ISR 002E                  _lectura 0074  
   end_of_initialization 0011                _TRISAbits 0085                _TRISCbits 0087  
    start_initialization 000F              __end_of_ISR 0043              __pbssCOMMON 0074  
              ___latbits 0002           __size_of_Setup 0023        interrupt_function 0004  
               _PIE1bits 008C                 _PIR1bits 000C               _ADCON0bits 001F  
             _ADC_CONFIG 0066               _CONFIG_SPI 007A            __size_of_main 0011  
             _INTCONbits 000B              ?_ADC_CONFIG 0070                 intlevel1 0000  
            ?_CONFIG_SPI 0070  
